Question,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Group Standard Deviation,Threshold 3,Threshold 4,Threshold 5,Threshold 6,Threshold 7,Threshold 8,Threshold 9,Threshold 10,New Score 3,New Score 4,New Score 5,New Score 6,New Score 7,New Score 8,New Score 9,New Score 10,Question Text
C6,0.07577345187893907,0.06630850365924368,0.061092246503082405,0.056590790899556556,0.05497726141182023,0.05320310346488076,0.04710847749575497,0.04773984398227237,0.11438994658799367,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I often forget to put things back in their proper place.
C7,0.0766968834556482,0.06650856043501266,0.06182212029535353,0.056235391561268194,0.05306466476853747,0.05304106369651422,0.047502804451303664,0.047317043492346285,0.05176675404050208,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I like order.
C8,0.07578962374043882,0.06573817008326438,0.060833050366114125,0.055460783449232845,0.05277867776912249,0.05356201986984637,0.04759981201082123,0.04586237734935373,0.09760090415629871,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I shirk my duties.
C9,0.07686482306308999,0.06644868838077113,0.06137172864447137,0.056289897974822804,0.05241870824642659,0.053263885377769195,0.047465018839130214,0.04569523917824449,0.08213970450850579,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I follow a schedule.
E1,0.0743555505177857,0.06424883616154929,0.06023906740179827,0.05749026677627785,0.05307615187703828,0.051175094903170536,0.047517873301458895,0.04573597331232656,0.15186009602003228,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am the life of the party.
E10,0.07457142927885159,0.06456607074348744,0.06006086545515582,0.05591203183620397,0.05214585778019846,0.04951363487797993,0.04745035011891827,0.04590696771208117,0.16732278764759764,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am quiet around strangers.
E2,0.07452366235260786,0.06450863612110044,0.06052387523064234,0.057539328573634016,0.053277424992946035,0.049865123887719624,0.0471056013366129,0.04585838110718801,0.16542653697855206,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I don't talk a lot.
E3,0.07436804307815478,0.06375837764387889,0.059545727600513666,0.05666970097868548,0.05243117469764115,0.05218558873178921,0.04677458716092955,0.045751897784073736,0.17704744726889302,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I feel comfortable around people.
E4,0.07475108703283416,0.06422219120069154,0.060058129250475586,0.05556068560905413,0.05256311910843553,0.04964541003467109,0.04696330677987907,0.0456969420166187,0.15688519922309233,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I keep in the background.
E5,0.07335244266454288,0.06302322295156511,0.059680340421237064,0.05466449762569164,0.05250615103061882,0.049480473020721026,0.046738225920331354,0.04518721987308969,0.18641975079415826,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I start conversations.
E6,0.07497753860964296,0.06484441347194075,0.0606592442605393,0.05709115606982044,0.05355978433677924,0.05070804089504768,0.047713598493878996,0.04607941218957242,0.14459399268931838,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have little to say.
E7,0.07424094739251379,0.0627100401250224,0.05895161872797973,0.056432596902432575,0.051856302390555886,0.04875025580406712,0.046122355112203375,0.04495800474948505,0.211044625475248,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I talk to a lot of different people at parties.
E8,0.07550202612422273,0.06555950284339022,0.06116494511088361,0.05588625163854455,0.054178196151558146,0.04998495027269584,0.04746779044063972,0.04618512624699764,0.12097066694003882,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I don't like to draw attention to myself.
E9,0.07459890415574455,0.064617331757167,0.06016383643696762,0.057682471660653885,0.053023081488366625,0.051644655975049414,0.04715119747278947,0.04587565087635997,0.15735438629623166,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I don't mind being the center of attention.
N1,0.07512797616185161,0.06396777076237671,0.05929226057976286,0.057581484954536945,0.05442531500005653,0.05308054269639288,0.047387102046416704,0.045783003097535455,0.16425517708364323,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I get stressed out easily.
N10,0.07407647652203071,0.06360700093213535,0.05904419105723756,0.057347630482694235,0.05258549129265969,0.052920671886282786,0.04724010773220941,0.046303187696929995,0.1711267108058044,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I often feel blue.
N2,0.07618362992127181,0.06540713259971376,0.06047147726712259,0.05833130065770957,0.0551722556894572,0.05345259007903032,0.047775916817645134,0.04639211082681754,0.10757999100849677,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am relaxed most of the time.
N3,0.07566139834078492,0.06477566032008956,0.059847954220009485,0.057908378835050046,0.055017267065614286,0.05302528983274029,0.047546407154030176,0.04628917166225542,0.12784652013059744,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I worry about things.
N4,0.07663942815449536,0.0659306577176462,0.061177006854001445,0.05876661644226953,0.05406357657773799,0.053201891948320874,0.04790472318418671,0.046553051953214235,0.08298450977893879,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I seldom feel blue.
N5,0.07519611743896064,0.06511728958737029,0.06082217537866777,0.05545100984926584,0.053956872312881786,0.05363483937637719,0.04780187468927088,0.046256858759000104,0.1326222001543969,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am easily disturbed.
N6,0.07407502354924622,0.0632213616607281,0.05937381844224654,0.05413020978059621,0.05384803882429314,0.05279496071814499,0.04674107451664076,0.04520790652582324,0.18264109428462644,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I get upset easily.
N7,0.07307108010438765,0.06351997426921682,0.058964223791142245,0.056856624925608036,0.05236051113362376,0.05253801744671212,0.04687665050632403,0.04480548357514299,0.17042910537138498,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I change my mood a lot.
N8,0.07222437659171889,0.06286411648771426,0.05903063136368628,0.05663035230899032,0.053541452921774105,0.05246991228746682,0.04652313709764078,0.04512651944088216,0.18828187267210933,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have frequent mood swings.
N9,0.073554563718724,0.06379651241596805,0.0596218563260224,0.054343937502839945,0.05229686041475257,0.05282243781127121,0.0467552386245664,0.04523290576725308,0.16094927402345446,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I get irritated easily.
O1,0.07675467514424582,0.06627451589355621,0.06137326121394603,0.05568029368256144,0.05289673850268742,0.05304750982709645,0.04754600930254758,0.045620369258077706,0.04397914621034532,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have a rich vocabulary.
O10,0.07633839621839605,0.0658785936740403,0.06112904593220156,0.0578783162102067,0.05311987721603075,0.051421977280232505,0.047510984312351935,0.04559579758460719,0.057465373532750504,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am full of ideas.
O2,0.07675259823649747,0.06634128521279282,0.06168881991141313,0.05580292549363673,0.052967964170183506,0.05316342399135012,0.047466092431110725,0.045541666284641014,0.059230601647637014,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have difficulty understanding abstract ideas.
O3,0.07651762511484439,0.0660112923594716,0.06140003186061188,0.05782655246401566,0.05310040162990975,0.051744260172806936,0.0472621510654685,0.04614454259532879,0.0317606033638133,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have a vivid imagination.
O4,0.07676268576919888,0.06625025180027866,0.061265508754684346,0.05636100136763664,0.053333970599911844,0.05345998082399942,0.04711033925983976,0.045805318116510875,0.03583366486758223,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am not interested in abstract ideas.
O5,0.07624288571899815,0.06577401683842993,0.060936096890840216,0.05774959106773061,0.0537816945272302,0.05290894908934587,0.04784193327505712,0.04559777466036145,0.057229526602532534,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I have excellent ideas.
O6,0.07680131519960391,0.06625450554776213,0.061190688477376305,0.05627950541802985,0.05297027747630895,0.05347553860508602,0.04905938302391412,0.04586801299769379,0.04172329156928283,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I do not have a good imagination.
O7,0.07636230054923207,0.0658569322417996,0.061256033223722764,0.057813880009530944,0.0532925390725721,0.05313986871214983,0.047506705846522466,0.04552053083239056,0.04862097512873516,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I am quick to understand things.
O8,0.07709869155073452,0.06665151543713731,0.061185407673857564,0.05562292773074637,0.05313264642639845,0.05345426056693511,0.0473246156483855,0.04571337382106305,0.04413545795031058,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I use difficult words.
O9,0.07646919184199279,0.06590801133443243,0.0612563604603465,0.05865234149034982,0.05349924490910426,0.053131462365735106,0.04799611162846326,0.04629170840966843,0.03148251758546918,0.07551194288815455,0.06522373456350436,0.060258890221674,0.057380705201846634,0.05275652902407964,0.05271378459114248,0.04741051206814651,0.04581840463676956,0.15379925844156464,0.142304045710776,0.13663046751657576,0.06563005002773017,0.09623278540487021,0.06466566173228454,0.07189887229383458,0.06982858720917197,I spend time reflecting on things.
